date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:01	12922/12922	---M--	200	added ('OK')	image/png	etag:%22327a-6475e6f3-4fe5e806bcfa08a;;;%22	https://themewant.com/products/html/drill/electric/assets/images/footer/gallery/02.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/footer/gallery/02.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:01	12259/12259	---M--	200	added ('OK')	image/png	etag:%222fe3-6475e6f3-b10875ffa7a09b18;;;%22	https://themewant.com/products/html/drill/electric/assets/images/footer/gallery/04.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/footer/gallery/04.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:02	18205/18205	---M--	200	added ('OK')	image/png	etag:%22471d-6475e6f3-ffd56817782d58a9;;;%22	https://themewant.com/products/html/drill/electric/assets/images/footer/gallery/05.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/footer/gallery/05.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:02	13658/13658	---M--	200	added ('OK')	image/png	etag:%22355a-6475e6f3-c4174be155ecac4b;;;%22	https://themewant.com/products/html/drill/electric/assets/images/footer/gallery/03.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/footer/gallery/03.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:03	13781/13781	---M--	200	added ('OK')	image/png	etag:%2235d5-6475e6f3-acc9a65fd5aba048;;;%22	https://themewant.com/products/html/drill/electric/assets/images/footer/gallery/06.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/footer/gallery/06.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:03	89501/89501	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215d9d-6475e6f3-926244d5a87c1ada;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/jquery.min.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/jquery.min.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:04	2181/2181	---M-Z	200	added ('OK')	application/x-javascript	etag:%22885-6475e6f3-b4bbb38d63ae03be;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/counter-up.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/counter-up.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:05	239576/239576	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a7d8-6475e6f3-12471416137fea9c;gz%22	https://themewant.com/products/html/drill/electric/assets/js/vendor/jqueryui.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/vendor/jqueryui.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:05	111725/111725	---M-Z	200	added ('OK')	application/x-javascript	etag:%221b46d-6475e6f3-c3da404873300d19;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/swiper.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/swiper.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:06	9600/9600	---M-Z	200	added ('OK')	application/x-javascript	etag:%222580-6475e6f3-e3bb61ddc1f0f5b7;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/metismenu.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/metismenu.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:06	9054/9054	---M-Z	200	added ('OK')	application/x-javascript	etag:%22235e-6475e6f3-82d1f1e7fb9e417;gz%22	https://themewant.com/products/html/drill/electric/assets/js/vendor/waypoint.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/vendor/waypoint.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:06	8185/8185	---M-Z	200	added ('OK')	application/x-javascript	etag:%221ff9-6475e6f3-b4a28daeb084379b;gz%22	https://themewant.com/products/html/drill/electric/assets/js/vendor/waw.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/vendor/waw.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:07	70990/70990	---M-Z	200	added ('OK')	application/x-javascript	etag:%221154e-6475e6f3-50f0bd360a8f1a9a;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/gsap.min.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/gsap.min.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:07	39264/39264	---M-Z	200	added ('OK')	application/x-javascript	etag:%229960-6475e6f3-a7c637a9b905691d;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/scrolltigger.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/scrolltigger.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:07	1354910/1354910	---M--	200	added ('OK')	image/png	etag:%2214ac9e-6475e6f3-59d56a90dd85c8e;;;%22	https://themewant.com/products/html/drill/electric/assets/images/banner/09.png	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/images/banner/09.png	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:08	33168/33168	---M-Z	200	added ('OK')	application/x-javascript	etag:%228190-6475e6f3-46d87ccc59f40378;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/jquery-timepicker.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/jquery-timepicker.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:08	19709/19709	---M-Z	200	added ('OK')	application/x-javascript	etag:%224cfd-663c92ae-8d1356b092d0ebde;gz%22	https://themewant.com/products/html/drill/electric/assets/js/main.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/main.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:08	78699/78699	---M-Z	200	added ('OK')	application/x-javascript	etag:%221336b-6475e6f3-8d9c71d7ddc57790;gz%22	https://themewant.com/products/html/drill/electric/assets/js/plugins/bootstrap.min.js	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/js/plugins/bootstrap.min.js	(from https://themewant.com/products/html/drill/electric/index.html)
21:18:10	105768/105768	---M--	200	added ('OK')	font/woff2	etag:%2219d28-6475e6f3-e9f71e039da44638;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-brands-400.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-brands-400.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:11	182388/182388	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222c874-6475e6f3-4a747f1aae483e18;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-brands-400.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-brands-400.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:12	430200/430200	---M--	200	added ('OK')	font/woff2	etag:%2269078-6475e6f3-c40c50fa56fce155;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-duotone-900.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-duotone-900.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:17	388900/388900	---M--	200	added ('OK')	font/woff2	etag:%225ef24-6475e6f3-118dfdaed4edc069;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-regular-400.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-regular-400.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:18	424536/424536	---M--	200	added ('OK')	font/woff2	etag:%2267a58-6475e6f3-5a16387d57d51485;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-light-300.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-light-300.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:20	1100404/1100404	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2210ca74-6475e6f3-6fcb5451c156d7a8;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-light-300.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-light-300.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:23	977380/977380	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ee9e4-6475e6f3-c3d5efdfee69f72a;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-regular-400.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-regular-400.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:23	1235716/1235716	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2212db04-6475e6f3-c3a9bc82d0fb9b78;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-duotone-900.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-duotone-900.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:25	866192/866192	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22d3790-6475e6f3-c4d54834657fd297;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-solid-900.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-solid-900.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:26	4960/4960	---M--	200	added ('OK')	font/woff2	etag:%221360-6475e6f3-89cc8d40e7e56e6f;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-v4compatibility.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-v4compatibility.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:26	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-6475e6f3-131c9a3a6d62ce01;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-v4compatibility.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-v4compatibility.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:29	464316/464316	---M--	200	added ('OK')	font/woff2	etag:%22715bc-6475e6f3-559695ba7801f8cb;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-thin-100.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-thin-100.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:30	1216884/1216884	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22129174-6475e6f3-9e8acf912b53982;gz%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-thin-100.ttf	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-thin-100.ttf	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
21:18:30	329204/329204	---M--	200	added ('OK')	font/woff2	etag:%22505f4-6475e6f3-8b2a6eef48d3f2e7;;;%22	https://themewant.com/products/html/drill/electric/assets/fonts/fa-solid-900.woff2	C:/Users/Computer%20zone/Downloads/02/themewant.com/products/html/drill/electric/assets/fonts/fa-solid-900.woff2	(from https://themewant.com/products/html/drill/electric/assets/css/plugins/fontawesome-6.css)
